order_id,order_date,customer_id,customer_segment,product_id,category,sub_category,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_revenue,profit,payment_method,marketing_channel,shipping_mode,shipping_cost,delivery_days,country,region,city,is_returned
ORD300671,31-07-2025,C50130,Home Office,P3860,Sports,Fitness,1,43.73,26.68,0.4,43.73,17.49,26.24,-0.44,Credit Card,Paid Search,Express,9.99,4,Australia,NSW,Sydney,FALSE
ORD300557,01-08-2025,C50297,Consumer,P4107,Electronics,Headphones,1,48.04,39.68,0,48.04,0,48.04,8.36,Digital Wallet,Social,Standard,3.99,7,India,West,Pune,FALSE
ORD300208,02-08-2025,C50311,Consumer,P2715,Sports,Fitness,1,137.17,92.9,0,137.17,0,137.17,44.27,Credit Card,Email,Express,9.99,2,United States,Central,Chicago,FALSE
ORD300038,02-08-2025,C50051,Corporate,P7238,Home & Kitchen,Decor,3,16.3,9.84,0.05,48.9,2.45,46.45,16.93,Digital Wallet,Email,Standard,3.99,8,United States,Central,Kansas City,FALSE
ORD300353,03-08-2025,C50069,Consumer,P5667,Electronics,Smartphones,1,1169.48,996.8,0.05,1169.48,58.47,1111.01,114.21,Credit Card,Direct,Standard,3.99,5,United States,West,San Francisco,FALSE
ORD300641,03-08-2025,C50047,Consumer,P1700,Electronics,Headphones,1,212.68,173.09,0,212.68,0,212.68,39.59,Debit Card,Affiliate,Express,9.99,4,India,North,Delhi,FALSE
ORD300640,03-08-2025,C50308,Corporate,P6138,Books,Non-fiction,1,29.05,19.27,0,29.05,0,29.05,9.78,Cash on Delivery,Paid Search,Standard,3.99,5,India,South,Chennai,FALSE
ORD300037,04-08-2025,C50103,Home Office,P8424,Home & Kitchen,Appliances,1,19.85,12.47,0,19.85,0,19.85,7.38,Debit Card,Social,Express,9.99,3,India,North,Jaipur,FALSE
ORD300875,04-08-2025,C50084,Consumer,P5557,Sports,Outdoor,1,673.52,450.29,0,673.52,0,673.52,223.23,Credit Card,Organic Search,Standard,3.99,6,United Kingdom,England,London,FALSE
ORD300308,04-08-2025,C50313,Home Office,P4892,Beauty,Makeup,1,60.07,22.66,0,60.07,0,60.07,37.41,Digital Wallet,Social,Standard,3.99,4,Germany,Hesse,Frankfurt,FALSE
ORD300175,05-08-2025,C50056,Consumer,P8949,Home & Kitchen,Furniture,5,101.28,58.33,0,506.4,0,506.4,214.75,Credit Card,Affiliate,Standard,3.99,6,United Kingdom,Scotland,Edinburgh,FALSE
ORD300018,05-08-2025,C50171,Consumer,P6356,Electronics,Laptops,3,41.14,32.39,0.3,123.42,37.03,86.39,-10.78,PayPal,Social,Standard,3.99,5,United Kingdom,Wales,Cardiff,TRUE
ORD300436,05-08-2025,C50115,Consumer,P2650,Electronics,Cameras,1,153.84,130.59,0.15,153.84,23.08,130.76,0.17,Credit Card,Paid Search,Standard,3.99,5,India,West,Mumbai,FALSE
ORD300304,06-08-2025,C50026,Consumer,P8462,Electronics,Headphones,1,44.23,35.7,0.05,44.23,2.21,42.02,6.32,Cash on Delivery,Organic Search,Standard,3.99,5,United States,East,Boston,FALSE
ORD300039,07-08-2025,C50276,Consumer,P8203,Home & Kitchen,Furniture,2,31.65,20.64,0,63.3,0,63.3,22.02,Digital Wallet,Direct,Standard,3.99,7,United Kingdom,England,London,FALSE
ORD300654,08-08-2025,C50321,Consumer,P2089,Electronics,Cameras,1,59.13,46.46,0.15,59.13,8.87,50.26,3.8,Debit Card,Social,Same-Day,19.99,1,United Kingdom,England,Manchester,FALSE
ORD300043,08-08-2025,C50248,Home Office,P6315,Home & Kitchen,Decor,3,821.41,461.5,0,2464.23,0,2464.23,1079.73,Debit Card,Direct,Same-Day,19.99,1,United Kingdom,Wales,Swansea,FALSE
ORD300707,09-08-2025,C50308,Corporate,P7901,Home & Kitchen,Appliances,1,66.79,43.24,0,66.79,0,66.79,23.55,Debit Card,Organic Search,Standard,3.99,4,India,South,Chennai,FALSE
ORD300380,09-08-2025,C50169,Consumer,P8415,Fashion,Men's Apparel,2,63.69,30.24,0,127.38,0,127.38,66.9,PayPal,Organic Search,Standard,3.99,4,United States,East,New York,FALSE
ORD300047,09-08-2025,C50293,Home Office,P9664,Electronics,Accessories,1,1491.25,1115.37,0.2,1491.25,298.25,1193,77.63,Digital Wallet,Email,Standard,3.99,4,United Kingdom,Scotland,Edinburgh,FALSE
ORD300136,10-08-2025,C50318,Consumer,P6073,Electronics,Laptops,2,879.35,733.64,0.15,1758.7,263.81,1494.89,27.61,Credit Card,Paid Search,Express,9.99,3,United States,East,New York,FALSE
ORD300487,10-08-2025,C50091,Corporate,P3655,Sports,Cycling,1,10.27,6.03,0,10.27,0,10.27,4.24,Credit Card,Direct,Standard,3.99,5,United Kingdom,Wales,Swansea,FALSE
ORD300860,10-08-2025,C50279,Consumer,P9684,Sports,Fitness,4,459.25,295.37,0.15,1837,275.55,1561.45,379.97,Digital Wallet,Social,Standard,3.99,4,United States,East,Boston,FALSE
ORD300831,11-08-2025,C50122,Consumer,P4631,Electronics,Smartphones,1,78.56,66.09,0,78.56,0,78.56,12.47,Digital Wallet,Direct,Standard,3.99,4,Australia,Queensland,Brisbane,FALSE
ORD300785,12-08-2025,C50066,Consumer,P7437,Home & Kitchen,Decor,1,29.72,16.12,0.4,29.72,11.89,17.83,1.71,Credit Card,Social,Standard,3.99,5,India,West,Pune,FALSE
ORD300816,12-08-2025,C50027,Corporate,P9188,Fashion,Footwear,2,101.44,36.51,0,202.88,0,202.88,129.86,Credit Card,Direct,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300632,15-08-2025,C50081,Home Office,P8089,Electronics,Cameras,1,546.87,403.06,0,546.87,0,546.87,143.81,Debit Card,Social,Same-Day,19.99,1,India,East,Bhubaneswar,FALSE
ORD300889,16-08-2025,C50064,Corporate,P1472,Home & Kitchen,Cookware,1,131.59,73.32,0.05,131.59,6.58,125.01,51.69,Credit Card,Email,Standard,3.99,4,United Kingdom,England,London,FALSE
ORD300127,16-08-2025,C50239,Consumer,P6510,Home & Kitchen,Cookware,4,209.85,136.21,0.2,839.4,167.88,671.52,126.68,Credit Card,Paid Search,Express,9.99,2,Australia,Victoria,Geelong,FALSE
ORD300457,18-08-2025,C50287,Consumer,P2932,Electronics,Accessories,1,119.95,89.19,0.3,119.95,35.98,83.97,-5.22,Debit Card,Affiliate,Standard,3.99,4,India,West,Mumbai,FALSE
ORD300456,18-08-2025,C50142,Consumer,P6470,Home & Kitchen,Decor,5,26.9,16.68,0,134.5,0,134.5,51.1,Credit Card,Social,Express,9.99,2,United States,East,Boston,TRUE
ORD300192,19-08-2025,C50321,Consumer,P3510,Fashion,Men's Apparel,1,83.51,42.17,0,83.51,0,83.51,41.34,PayPal,Organic Search,Standard,3.99,8,United Kingdom,England,Manchester,FALSE
ORD300152,19-08-2025,C50206,Consumer,P9273,Sports,Fitness,1,94.9,57.4,0,94.9,0,94.9,37.5,Debit Card,Paid Search,Express,9.99,2,Germany,Berlin,Berlin,FALSE
ORD300376,19-08-2025,C50290,Consumer,P5030,Fashion,Footwear,1,15.01,8.17,0,15.01,0,15.01,6.84,Cash on Delivery,Social,Standard,3.99,8,Australia,NSW,Newcastle,FALSE
ORD300509,19-08-2025,C50304,Consumer,P5902,Home & Kitchen,Furniture,1,53.8,33.4,0,53.8,0,53.8,20.4,Cash on Delivery,Direct,Standard,3.99,5,United States,Central,Kansas City,FALSE
ORD300542,20-08-2025,C50049,Home Office,P5477,Electronics,Headphones,1,561.14,429.33,0.2,561.14,112.23,448.91,19.58,Digital Wallet,Organic Search,Standard,3.99,4,India,North,Delhi,TRUE
ORD300142,20-08-2025,C50134,Home Office,P5605,Electronics,Laptops,1,768.87,612.03,0,768.87,0,768.87,156.84,Cash on Delivery,Paid Search,Standard,3.99,8,India,West,Pune,FALSE
ORD300013,20-08-2025,C50061,Corporate,P7390,Electronics,Laptops,1,203.77,173.44,0,203.77,0,203.77,30.33,Digital Wallet,Organic Search,Standard,3.99,7,India,North,Delhi,FALSE
ORD300324,20-08-2025,C50252,Home Office,P1893,Electronics,Accessories,2,315.53,259.84,0,631.06,0,631.06,111.38,Credit Card,Paid Search,Standard,3.99,8,United States,East,Boston,TRUE
ORD300568,21-08-2025,C50067,Consumer,P2087,Sports,Fitness,1,257.62,149.02,0,257.62,0,257.62,108.6,Credit Card,Organic Search,Standard,3.99,4,Australia,Victoria,Melbourne,FALSE
ORD300545,21-08-2025,C50262,Consumer,P9228,Fashion,Footwear,1,98.53,45.42,0,98.53,0,98.53,53.11,PayPal,Direct,Standard,3.99,8,United States,Central,Chicago,FALSE
ORD300419,21-08-2025,C50295,Corporate,P8106,Home & Kitchen,Appliances,2,698.12,456.11,0,1396.24,0,1396.24,484.02,Credit Card,Paid Search,Standard,3.99,6,Australia,Victoria,Melbourne,FALSE
ORD300295,21-08-2025,C50011,Consumer,P8508,Fashion,Footwear,2,31.15,14.18,0.3,62.3,18.69,43.61,15.25,Credit Card,Affiliate,Express,9.99,2,India,South,Bengaluru,FALSE
ORD300096,23-08-2025,C50247,Consumer,P7957,Sports,Fitness,1,175.28,93.13,0,175.28,0,175.28,82.15,PayPal,Paid Search,Standard,3.99,4,India,South,Chennai,FALSE
ORD300180,23-08-2025,C50289,Consumer,P7898,Sports,Outdoor,1,37.21,22.27,0,37.21,0,37.21,14.94,Credit Card,Affiliate,Standard,3.99,6,United Kingdom,Scotland,Edinburgh,FALSE
ORD300195,23-08-2025,C50291,Consumer,P9550,Fashion,Men's Apparel,1,13.7,6.38,0,13.7,0,13.7,7.32,Credit Card,Social,Standard,3.99,6,United States,Central,Chicago,FALSE
ORD300710,25-08-2025,C50261,Home Office,P6909,Home & Kitchen,Appliances,1,175.52,102.88,0,175.52,0,175.52,72.64,Credit Card,Organic Search,Standard,3.99,8,United States,East,Boston,FALSE
ORD300101,26-08-2025,C50283,Consumer,P8593,Electronics,Headphones,1,142.75,100.64,0.05,142.75,7.14,135.61,34.97,PayPal,Social,Standard,3.99,8,United States,South,Austin,FALSE
ORD300507,26-08-2025,C50323,Consumer,P4485,Beauty,Skincare,1,58.32,22.68,0,58.32,0,58.32,35.64,PayPal,Direct,Express,9.99,2,United States,South,Austin,FALSE
ORD300573,27-08-2025,C50304,Consumer,P6112,Books,Children's,2,42.46,30.29,0,84.92,0,84.92,24.34,Credit Card,Organic Search,Express,9.99,3,United States,Central,Kansas City,FALSE
ORD300501,29-08-2025,C50288,Consumer,P5265,Beauty,Fragrance,1,19.02,7.31,0,19.02,0,19.02,11.71,Debit Card,Social,Standard,3.99,5,United Kingdom,Scotland,Glasgow,FALSE
ORD300534,29-08-2025,C50187,Consumer,P3065,Home & Kitchen,Furniture,1,16.42,10.29,0.05,16.42,0.82,15.6,5.31,Digital Wallet,Paid Search,Standard,3.99,6,Germany,Hesse,Wiesbaden,FALSE
ORD300387,02-09-2025,C50222,Consumer,P6321,Fashion,Women's Apparel,1,98.37,49.46,0,98.37,0,98.37,48.91,Cash on Delivery,Affiliate,Express,9.99,2,Australia,Victoria,Melbourne,TRUE
ORD300286,03-09-2025,C50269,Consumer,P9718,Home & Kitchen,Cookware,1,53.33,31.02,0,53.33,0,53.33,22.31,Credit Card,Organic Search,Standard,3.99,4,United Kingdom,Scotland,Glasgow,FALSE
ORD300438,03-09-2025,C50259,Corporate,P8295,Sports,Cycling,2,40.17,26.2,0.05,80.34,4.02,76.32,23.92,Credit Card,Social,Standard,3.99,7,India,North,Jaipur,FALSE
ORD300884,03-09-2025,C50108,Home Office,P3948,Beauty,Makeup,1,135.28,63.66,0.15,135.28,20.29,114.99,51.33,Debit Card,Organic Search,Express,9.99,2,United Kingdom,Wales,Swansea,FALSE
ORD300119,03-09-2025,C50013,Consumer,P4779,Home & Kitchen,Appliances,1,32.69,17.42,0,32.69,0,32.69,15.27,Credit Card,Direct,Standard,3.99,4,United Kingdom,England,London,FALSE
ORD300554,03-09-2025,C50129,Consumer,P8791,Fashion,Men's Apparel,2,48.87,21.69,0.05,97.74,4.89,92.85,49.47,Cash on Delivery,Organic Search,Same-Day,19.99,1,United States,South,Austin,FALSE
ORD300036,04-09-2025,C50090,Consumer,P6496,Electronics,Headphones,1,75.21,55.01,0,75.21,0,75.21,20.2,PayPal,Organic Search,Express,9.99,3,India,West,Pune,FALSE
ORD300881,07-09-2025,C50192,Consumer,P1432,Beauty,Makeup,3,123.15,49.44,0.1,369.45,36.95,332.5,184.18,Debit Card,Email,Standard,3.99,7,India,South,Chennai,TRUE
ORD300350,08-09-2025,C50200,Consumer,P9474,Home & Kitchen,Cookware,4,136.7,79.47,0.05,546.8,27.34,519.46,201.58,Digital Wallet,Email,Standard,3.99,6,United States,Central,Kansas City,FALSE
ORD300209,09-09-2025,C50281,Home Office,P8098,Home & Kitchen,Decor,2,162.43,84.12,0,324.86,0,324.86,156.62,Cash on Delivery,Email,Standard,3.99,4,United States,South,Atlanta,FALSE
ORD300583,11-09-2025,C50325,Home Office,P2757,Fashion,Men's Apparel,1,49.77,21.9,0,49.77,0,49.77,27.87,Digital Wallet,Direct,Standard,3.99,7,India,East,Bhubaneswar,TRUE
ORD300099,11-09-2025,C50119,Consumer,P1400,Home & Kitchen,Decor,2,109.09,68.58,0.1,218.18,21.82,196.36,59.2,PayPal,Organic Search,Same-Day,19.99,1,Germany,Hesse,Frankfurt,FALSE
ORD300791,11-09-2025,C50290,Consumer,P7322,Electronics,Smartphones,1,382.28,279.17,0,382.28,0,382.28,103.11,Cash on Delivery,Email,Express,9.99,3,Australia,NSW,Newcastle,FALSE
ORD300775,11-09-2025,C50144,Corporate,P5888,Fashion,Footwear,4,106.4,44.22,0.05,425.6,21.28,404.32,227.44,PayPal,Organic Search,Standard,3.99,8,United States,Central,Chicago,FALSE
ORD300949,11-09-2025,C50309,Consumer,P1021,Fashion,Footwear,2,38.37,14.94,0.15,76.74,11.51,65.23,35.35,PayPal,Organic Search,Express,9.99,2,United States,South,Austin,TRUE
ORD300691,14-09-2025,C50196,Consumer,P2501,Fashion,Bags,1,20.38,9.58,0.15,20.38,3.06,17.32,7.74,Credit Card,Paid Search,Express,9.99,2,United Kingdom,Wales,Swansea,FALSE
ORD300026,14-09-2025,C50130,Home Office,P8035,Home & Kitchen,Furniture,1,220.23,124.94,0,220.23,0,220.23,95.29,Cash on Delivery,Organic Search,Standard,3.99,5,Australia,NSW,Sydney,FALSE
ORD300163,15-09-2025,C50035,Consumer,P7746,Fashion,Footwear,1,249.87,111.18,0,249.87,0,249.87,138.69,Credit Card,Paid Search,Same-Day,19.99,0,United States,East,New York,FALSE
ORD300736,15-09-2025,C50253,Consumer,P3780,Fashion,Bags,1,31.08,14.64,0,31.08,0,31.08,16.44,Credit Card,Email,Standard,3.99,7,United States,East,Boston,FALSE
ORD300516,15-09-2025,C50043,Consumer,P1924,Books,Children's,1,41.1,27.94,0,41.1,0,41.1,13.16,Credit Card,Organic Search,Standard,3.99,5,India,West,Mumbai,FALSE
ORD300057,16-09-2025,C50082,Home Office,P9382,Sports,Cycling,1,352.05,267.64,0.05,352.05,17.6,334.45,66.81,Debit Card,Affiliate,Standard,3.99,8,United States,East,New York,FALSE
ORD300759,16-09-2025,C50078,Consumer,P3730,Sports,Fitness,2,58.84,37.62,0,117.68,0,117.68,42.44,Debit Card,Paid Search,Standard,3.99,6,Germany,Berlin,Berlin,FALSE
ORD300023,18-09-2025,C50051,Corporate,P3834,Electronics,Headphones,1,125.49,99.17,0,125.49,0,125.49,26.32,Debit Card,Social,Standard,3.99,8,United States,Central,Kansas City,FALSE
ORD300803,19-09-2025,C50305,Corporate,P4828,Home & Kitchen,Cookware,4,28.75,18.41,0,115,0,115,41.36,PayPal,Social,Standard,3.99,7,United States,East,Boston,FALSE
ORD300199,22-09-2025,C50210,Consumer,P8489,Home & Kitchen,Furniture,2,15.32,9.88,0,30.64,0,30.64,10.88,Cash on Delivery,Organic Search,Standard,3.99,4,Australia,NSW,Sydney,FALSE
ORD300028,24-09-2025,C50326,Consumer,P8548,Fashion,Bags,1,209.08,77.11,0.05,209.08,10.45,198.63,121.52,Digital Wallet,Affiliate,Standard,3.99,8,United Kingdom,Scotland,Edinburgh,FALSE
ORD300899,25-09-2025,C50209,Consumer,P5238,Beauty,Skincare,1,32.65,13.27,0,32.65,0,32.65,19.38,Credit Card,Social,Standard,3.99,6,United States,Central,Kansas City,FALSE
ORD300161,26-09-2025,C50055,Consumer,P7573,Fashion,Women's Apparel,1,119.82,58.13,0,119.82,0,119.82,61.69,Digital Wallet,Email,Standard,3.99,4,India,West,Pune,FALSE
ORD300747,27-09-2025,C50163,Consumer,P2179,Electronics,Smartphones,1,1448.85,1130.25,0,1448.85,0,1448.85,318.6,Digital Wallet,Email,Standard,3.99,4,United States,East,New York,FALSE
ORD300569,28-09-2025,C50235,Consumer,P6246,Electronics,Accessories,1,944.05,673.05,0,944.05,0,944.05,271,Digital Wallet,Paid Search,Express,9.99,4,India,West,Pune,FALSE
ORD300001,02-10-2025,C50272,Corporate,P9479,Sports,Cycling,1,35.4,18.84,0.15,35.4,5.31,30.09,11.25,PayPal,Social,Express,9.99,2,United States,West,San Francisco,FALSE
ORD300883,02-10-2025,C50004,Consumer,P2986,Home & Kitchen,Decor,1,83.98,54.13,0,83.98,0,83.98,29.85,Credit Card,Paid Search,Standard,3.99,5,Australia,NSW,Sydney,TRUE
ORD300659,03-10-2025,C50049,Home Office,P5836,Beauty,Makeup,2,9,4,0,18,0,18,10,Credit Card,Organic Search,Express,9.99,2,India,North,Delhi,FALSE
ORD300333,03-10-2025,C50339,Corporate,P7104,Electronics,Cameras,2,670.87,550.35,0,1341.74,0,1341.74,241.04,Credit Card,Organic Search,Standard,3.99,5,Australia,Victoria,Melbourne,FALSE
ORD300651,04-10-2025,C50282,Consumer,P6018,Beauty,Fragrance,1,12.58,5.62,0.3,12.58,3.77,8.81,3.19,Debit Card,Paid Search,Standard,3.99,7,United Kingdom,England,Manchester,FALSE
ORD300646,05-10-2025,C50216,Consumer,P7299,Fashion,Men's Apparel,1,58.58,25.49,0,58.58,0,58.58,33.09,Digital Wallet,Paid Search,Same-Day,19.99,0,United States,South,Atlanta,FALSE
ORD300440,05-10-2025,C50151,Consumer,P9080,Sports,Fitness,1,564.52,383.68,0,564.52,0,564.52,180.84,Credit Card,Email,Standard,3.99,8,India,South,Chennai,FALSE
ORD300423,06-10-2025,C50290,Consumer,P3678,Books,Non-fiction,1,14.68,10.59,0,14.68,0,14.68,4.09,Digital Wallet,Social,Standard,3.99,6,Australia,NSW,Newcastle,FALSE
ORD300092,07-10-2025,C50292,Home Office,P5371,Sports,Outdoor,1,134.37,77.21,0,134.37,0,134.37,57.16,Credit Card,Paid Search,Standard,3.99,5,United States,Central,Kansas City,TRUE
ORD300494,08-10-2025,C50318,Consumer,P2497,Fashion,Footwear,1,40.19,19.32,0.1,40.19,4.02,36.17,16.85,PayPal,Paid Search,Express,9.99,2,United States,East,New York,FALSE
ORD300274,09-10-2025,C50221,Consumer,P7512,Fashion,Women's Apparel,2,174.89,69.06,0.1,349.78,34.98,314.8,176.68,Digital Wallet,Email,Express,9.99,2,Australia,NSW,Sydney,FALSE
ORD300934,09-10-2025,C50002,Consumer,P4907,Electronics,Cameras,4,153.64,116.19,0.1,614.56,61.46,553.1,88.34,Digital Wallet,Email,Express,9.99,3,Germany,Berlin,Berlin,FALSE
ORD300420,09-10-2025,C50195,Corporate,P7020,Sports,Outdoor,1,39.76,27.07,0.1,39.76,3.98,35.78,8.71,Credit Card,Organic Search,Standard,3.99,8,United States,South,Austin,FALSE
ORD300177,10-10-2025,C50248,Home Office,P5728,Electronics,Smartphones,2,146.39,98.8,0,292.78,0,292.78,95.18,Credit Card,Email,Express,9.99,3,United Kingdom,Wales,Swansea,TRUE
ORD300743,10-10-2025,C50058,Consumer,P1017,Electronics,Cameras,3,160.06,107.81,0,480.18,0,480.18,156.75,Credit Card,Organic Search,Express,9.99,4,Germany,Berlin,Berlin,FALSE
ORD300512,10-10-2025,C50197,Home Office,P4918,Fashion,Men's Apparel,1,29.94,14.57,0,29.94,0,29.94,15.37,Debit Card,Social,Standard,3.99,6,Australia,NSW,Newcastle,FALSE
ORD300307,11-10-2025,C50161,Corporate,P4893,Fashion,Men's Apparel,1,14.67,7.29,0,14.67,0,14.67,7.38,PayPal,Affiliate,Standard,3.99,7,United Kingdom,Wales,Swansea,FALSE
ORD300890,15-10-2025,C50160,Consumer,P6781,Electronics,Laptops,2,1434.73,1017.67,0,2869.46,0,2869.46,834.12,Digital Wallet,Paid Search,Standard,3.99,7,United States,West,San Francisco,FALSE
ORD300771,15-10-2025,C50163,Consumer,P1421,Sports,Fitness,1,10.98,6.27,0,10.98,0,10.98,4.71,Digital Wallet,Organic Search,Standard,3.99,6,United States,East,New York,FALSE
ORD300402,18-10-2025,C50233,Corporate,P8834,Electronics,Smartphones,2,67.83,61.37,0,135.66,0,135.66,12.92,Debit Card,Affiliate,Standard,3.99,4,United States,East,Boston,FALSE
ORD300093,18-10-2025,C50081,Home Office,P5095,Fashion,Bags,2,16.21,7.25,0,32.42,0,32.42,17.92,Debit Card,Organic Search,Standard,3.99,7,India,East,Bhubaneswar,TRUE
ORD300472,18-10-2025,C50312,Consumer,P1007,Electronics,Smartphones,1,255.68,196.32,0.1,255.68,25.57,230.11,33.79,Debit Card,Paid Search,Standard,3.99,4,India,South,Chennai,FALSE
ORD300061,21-10-2025,C50112,Consumer,P2390,Fashion,Bags,1,14.71,7.35,0,14.71,0,14.71,7.36,Digital Wallet,Affiliate,Same-Day,19.99,0,India,West,Mumbai,FALSE
ORD300997,21-10-2025,C50139,Corporate,P3760,Electronics,Accessories,1,83.62,57.78,0.05,83.62,4.18,79.44,21.66,Debit Card,Social,Standard,3.99,5,United States,East,Boston,TRUE
ORD300726,21-10-2025,C50114,Corporate,P6340,Fashion,Men's Apparel,1,40.66,19.47,0,40.66,0,40.66,21.19,Debit Card,Social,Standard,3.99,8,United States,Central,Kansas City,FALSE
ORD300809,23-10-2025,C50039,Consumer,P6462,Electronics,Laptops,5,38.52,30.71,0,192.6,0,192.6,39.05,Debit Card,Social,Standard,3.99,4,United States,South,Atlanta,FALSE
ORD300535,23-10-2025,C50222,Consumer,P5285,Fashion,Footwear,1,33.91,13.32,0,33.91,0,33.91,20.59,Digital Wallet,Affiliate,Standard,3.99,4,Australia,Victoria,Melbourne,FALSE
ORD300492,25-10-2025,C50011,Consumer,P9341,Beauty,Fragrance,1,21.05,7.5,0,21.05,0,21.05,13.55,Credit Card,Email,Express,9.99,4,India,South,Bengaluru,FALSE
ORD300213,25-10-2025,C50296,Consumer,P3582,Electronics,Smartphones,1,300.44,223.5,0,300.44,0,300.44,76.94,Credit Card,Organic Search,Standard,3.99,7,Australia,Queensland,Gold Coast,FALSE
ORD300828,26-10-2025,C50313,Home Office,P1549,Fashion,Women's Apparel,1,28.27,12.07,0,28.27,0,28.27,16.2,Debit Card,Organic Search,Standard,3.99,6,Germany,Hesse,Frankfurt,FALSE
ORD300252,26-10-2025,C50242,Consumer,P3842,Fashion,Footwear,1,155.82,78.45,0.05,155.82,7.79,148.03,69.58,PayPal,Direct,Express,9.99,4,India,South,Chennai,FALSE
ORD300148,26-10-2025,C50204,Consumer,P1417,Electronics,Cameras,3,314.81,227.54,0.05,944.43,47.22,897.21,214.59,Credit Card,Social,Same-Day,19.99,1,India,West,Mumbai,FALSE
ORD300265,27-10-2025,C50035,Consumer,P2897,Fashion,Women's Apparel,1,12.94,6.25,0.3,12.94,3.88,9.06,2.81,Credit Card,Direct,Express,9.99,2,United States,East,New York,FALSE
ORD300160,27-10-2025,C50222,Consumer,P1178,Home & Kitchen,Appliances,1,16.34,10.24,0,16.34,0,16.34,6.1,Credit Card,Organic Search,Express,9.99,3,Australia,Victoria,Melbourne,FALSE
ORD300740,29-10-2025,C50149,Consumer,P4062,Sports,Fitness,1,12.26,8.66,0,12.26,0,12.26,3.6,Digital Wallet,Paid Search,Standard,3.99,6,United States,East,New York,FALSE
ORD300408,29-10-2025,C50202,Consumer,P8564,Books,Fiction,1,16.94,13.67,0,16.94,0,16.94,3.27,Debit Card,Affiliate,Standard,3.99,4,United Kingdom,Wales,Swansea,FALSE
ORD300864,29-10-2025,C50099,Corporate,P8137,Beauty,Makeup,1,61.35,20.09,0,61.35,0,61.35,41.26,Debit Card,Organic Search,Standard,3.99,4,United States,South,Atlanta,FALSE
ORD300960,30-10-2025,C50112,Consumer,P2463,Home & Kitchen,Furniture,1,88.11,47.32,0,88.11,0,88.11,40.79,PayPal,Paid Search,Express,9.99,3,India,West,Mumbai,FALSE
ORD300300,31-10-2025,C50251,Home Office,P7697,Sports,Fitness,1,28.18,18.11,0.4,28.18,11.27,16.91,-1.2,PayPal,Paid Search,Standard,3.99,5,United Kingdom,England,Manchester,FALSE
ORD300868,01-11-2025,C50098,Consumer,P6900,Fashion,Men's Apparel,1,33.45,16.45,0,33.45,0,33.45,17,Cash on Delivery,Affiliate,Standard,3.99,7,United States,West,San Francisco,TRUE
ORD300460,01-11-2025,C50085,Consumer,P5623,Sports,Outdoor,1,18.61,12.44,0.3,18.61,5.58,13.03,0.59,Digital Wallet,Paid Search,Standard,3.99,8,Australia,Victoria,Melbourne,FALSE
ORD300433,05-11-2025,C50192,Consumer,P6921,Electronics,Laptops,1,254.24,188.25,0,254.24,0,254.24,65.99,Credit Card,Organic Search,Same-Day,19.99,1,India,South,Chennai,FALSE
ORD300217,05-11-2025,C50007,Consumer,P7557,Fashion,Men's Apparel,1,39.1,17.13,0.2,39.1,7.82,31.28,14.15,Digital Wallet,Email,Standard,3.99,5,United States,West,Denver,FALSE
ORD300559,06-11-2025,C50289,Consumer,P1736,Electronics,Accessories,1,63.72,54.52,0,63.72,0,63.72,9.2,PayPal,Direct,Standard,3.99,4,United Kingdom,Scotland,Edinburgh,TRUE
ORD300407,07-11-2025,C50170,Consumer,P3123,Electronics,Cameras,4,57.47,40.61,0,229.88,0,229.88,67.44,Debit Card,Direct,Standard,3.99,5,Australia,Queensland,Gold Coast,FALSE
ORD300473,07-11-2025,C50163,Consumer,P5708,Electronics,Smartphones,2,990.93,856.73,0,1981.86,0,1981.86,268.4,Credit Card,Email,Standard,3.99,6,United States,East,New York,FALSE
ORD300110,08-11-2025,C50214,Consumer,P1582,Electronics,Cameras,1,97.79,72.51,0.1,97.79,9.78,88.01,15.5,Cash on Delivery,Affiliate,Standard,3.99,4,United States,South,Austin,FALSE
ORD300193,09-11-2025,C50312,Consumer,P5387,Electronics,Headphones,1,814.41,592.5,0,814.41,0,814.41,221.91,PayPal,Affiliate,Standard,3.99,4,India,South,Chennai,FALSE
ORD300595,09-11-2025,C50160,Consumer,P5155,Electronics,Headphones,5,81.4,66.64,0,407,0,407,73.8,Debit Card,Social,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300713,10-11-2025,C50303,Consumer,P7335,Electronics,Headphones,2,39.67,32.91,0.2,79.34,15.87,63.47,-2.35,Credit Card,Paid Search,Express,9.99,3,United States,East,Boston,TRUE
ORD300486,13-11-2025,C50027,Corporate,P9088,Beauty,Skincare,1,17.27,8.74,0,17.27,0,17.27,8.53,Credit Card,Social,Express,9.99,3,United States,West,San Francisco,FALSE
ORD300166,13-11-2025,C50142,Consumer,P1538,Fashion,Footwear,1,94.33,44.91,0.05,94.33,4.72,89.61,44.7,PayPal,Affiliate,Same-Day,19.99,1,United States,East,Boston,FALSE
ORD300830,14-11-2025,C50209,Consumer,P4077,Beauty,Makeup,1,96.87,35.95,0,96.87,0,96.87,60.92,Digital Wallet,Email,Standard,3.99,4,United States,Central,Kansas City,FALSE
